Admin_Unit_Code,Sub_Unit_Code,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Common_Name,Scientific_Name,AcceptedTSN,TaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Previously_Obs,Initial_Three_Min_Cnt,Time Of Day,Temperature Category,Humidity Category
MANA,NA,MANA-0165,Grassland,2018,2018-06-18,09:29:00,09:39:00,Kimberly Serno,2,5.00,Singing,50 - 100 Meters,FALSE,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,30.80,64.00,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0165,Grassland,2018,2018-06-18,09:29:00,09:39:00,Kimberly Serno,2,2.50,Visualization,,TRUE,American Goldfinch,Carduelis tristis,179236,95286,AMGO,FALSE,FALSE,30.80,64.00,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0146,Grassland,2018,2018-06-18,09:44:00,09:54:00,Kimberly Serno,2,2.50,Singing,<= 50 Meters,FALSE,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,35.10,47.60,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0146,Grassland,2018,2018-06-18,09:44:00,09:54:00,Kimberly Serno,2,2.50,Calling,50 - 100 Meters,FALSE,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,35.10,47.60,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0146,Grassland,2018,2018-06-18,09:44:00,09:54:00,Kimberly Serno,2,5.00,Singing,50 - 100 Meters,FALSE,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,35.10,47.60,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0146,Grassland,2018,2018-06-18,09:44:00,09:54:00,Kimberly Serno,2,5.00,Singing,50 - 100 Meters,FALSE,Eastern Bluebird,Sialia sialis,179801,87184,EABL,FALSE,FALSE,35.10,47.60,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0146,Grassland,2018,2018-06-18,09:44:00,09:54:00,Kimberly Serno,2,5.00,Singing,50 - 100 Meters,FALSE,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,35.10,47.60,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0146,Grassland,2018,2018-06-18,09:44:00,09:54:00,Kimberly Serno,2,2.50,Singing,<= 50 Meters,FALSE,American Goldfinch,Carduelis tristis,179236,95286,AMGO,FALSE,FALSE,35.10,47.60,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0146,Grassland,2018,2018-06-18,09:44:00,09:54:00,Kimberly Serno,2,2.50,Singing,50 - 100 Meters,FALSE,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,35.10,47.60,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0146,Grassland,2018,2018-06-18,09:44:00,09:54:00,Kimberly Serno,2,5.00,Singing,<= 50 Meters,FALSE,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,35.10,47.60,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0146,Grassland,2018,2018-06-18,09:44:00,09:54:00,Kimberly Serno,2,10.00,Singing,50 - 100 Meters,FALSE,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,35.10,47.60,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0146,Grassland,2018,2018-06-18,09:44:00,09:54:00,Kimberly Serno,2,5.00,Visualization,,TRUE,American Goldfinch,Carduelis tristis,179236,95286,AMGO,FALSE,FALSE,35.10,47.60,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0146,Grassland,2018,2018-06-18,09:44:00,09:54:00,Kimberly Serno,2,7.50,Singing,<= 50 Meters,FALSE,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,FALSE,FALSE,35.10,47.60,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0146,Grassland,2018,2018-06-18,09:44:00,09:54:00,Kimberly Serno,2,7.50,Singing,<= 50 Meters,FALSE,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,35.10,47.60,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0146,Grassland,2018,2018-06-18,09:44:00,09:54:00,Kimberly Serno,2,7.50,Singing,50 - 100 Meters,FALSE,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,FALSE,FALSE,35.10,47.60,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0146,Grassland,2018,2018-06-18,09:44:00,09:54:00,Kimberly Serno,2,7.50,Singing,50 - 100 Meters,FALSE,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,35.10,47.60,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0230,Grassland,2018,2018-06-18,07:40:00,07:50:00,Brian Swimelar,2,2.50,Calling,<= 50 Meters,FALSE,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,27.80,68.30,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0230,Grassland,2018,2018-06-18,07:40:00,07:50:00,Brian Swimelar,2,7.50,Singing,50 - 100 Meters,FALSE,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,FALSE,FALSE,27.80,68.30,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0230,Grassland,2018,2018-06-18,07:40:00,07:50:00,Brian Swimelar,2,5.00,Singing,50 - 100 Meters,FALSE,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,27.80,68.30,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0230,Grassland,2018,2018-06-18,07:40:00,07:50:00,Brian Swimelar,2,5.00,Singing,50 - 100 Meters,FALSE,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,27.80,68.30,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0230,Grassland,2018,2018-06-18,07:40:00,07:50:00,Brian Swimelar,2,5.00,Singing,50 - 100 Meters,FALSE,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,27.80,68.30,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0230,Grassland,2018,2018-06-18,07:40:00,07:50:00,Brian Swimelar,2,2.50,Visualization,<= 50 Meters,FALSE,Brown Thrasher,Toxostoma rufum,178627,89979,BRTH,FALSE,TRUE,27.80,68.30,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0230,Grassland,2018,2018-06-18,07:40:00,07:50:00,Brian Swimelar,2,2.50,Singing,<= 50 Meters,FALSE,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,27.80,68.30,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0230,Grassland,2018,2018-06-18,07:40:00,07:50:00,Brian Swimelar,2,2.50,Singing,50 - 100 Meters,FALSE,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,27.80,68.30,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0230,Grassland,2018,2018-06-18,07:40:00,07:50:00,Brian Swimelar,2,2.50,Singing,50 - 100 Meters,FALSE,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,27.80,68.30,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0230,Grassland,2018,2018-06-18,07:40:00,07:50:00,Brian Swimelar,2,2.50,Singing,50 - 100 Meters,FALSE,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,27.80,68.30,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0230,Grassland,2018,2018-06-18,07:40:00,07:50:00,Brian Swimelar,2,2.50,Singing,<= 50 Meters,FALSE,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,FALSE,FALSE,27.80,68.30,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0232,Grassland,2018,2018-06-18,08:37:00,08:47:00,Brian Swimelar,2,2.50,Calling,50 - 100 Meters,FALSE,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,29.00,67.10,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0232,Grassland,2018,2018-06-18,08:37:00,08:47:00,Brian Swimelar,2,2.50,Singing,<= 50 Meters,FALSE,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,29.00,67.10,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0232,Grassland,2018,2018-06-18,08:37:00,08:47:00,Brian Swimelar,2,2.50,Calling,50 - 100 Meters,FALSE,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,29.00,67.10,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0232,Grassland,2018,2018-06-18,08:37:00,08:47:00,Brian Swimelar,2,5.00,Singing,50 - 100 Meters,FALSE,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,29.00,67.10,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0232,Grassland,2018,2018-06-18,08:37:00,08:47:00,Brian Swimelar,2,5.00,Singing,50 - 100 Meters,FALSE,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,29.00,67.10,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0232,Grassland,2018,2018-06-18,08:37:00,08:47:00,Brian Swimelar,2,2.50,Singing,<= 50 Meters,FALSE,Barn Swallow,Hirundo rustica,178448,87409,BARS,FALSE,FALSE,29.00,67.10,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0232,Grassland,2018,2018-06-18,08:37:00,08:47:00,Brian Swimelar,2,7.50,Singing,50 - 100 Meters,FALSE,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,FALSE,FALSE,29.00,67.10,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0267,Grassland,2018,2018-06-18,07:09:00,07:19:00,Brian Swimelar,2,5.00,Calling,<= 50 Meters,FALSE,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,27.90,66.40,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0267,Grassland,2018,2018-06-18,07:09:00,07:19:00,Brian Swimelar,2,5.00,Singing,<= 50 Meters,FALSE,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,27.90,66.40,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0267,Grassland,2018,2018-06-18,07:09:00,07:19:00,Brian Swimelar,2,10.00,Calling,<= 50 Meters,FALSE,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,27.90,66.40,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0267,Grassland,2018,2018-06-18,07:09:00,07:19:00,Brian Swimelar,2,2.50,Singing,<= 50 Meters,FALSE,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,27.90,66.40,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0267,Grassland,2018,2018-06-18,07:09:00,07:19:00,Brian Swimelar,2,2.50,Singing,<= 50 Meters,FALSE,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,27.90,66.40,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0267,Grassland,2018,2018-06-18,07:09:00,07:19:00,Brian Swimelar,2,2.50,Singing,<= 50 Meters,FALSE,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,27.90,66.40,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0267,Grassland,2018,2018-06-18,07:09:00,07:19:00,Brian Swimelar,2,7.50,Calling,<= 50 Meters,FALSE,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,27.90,66.40,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0178,Grassland,2018,2018-06-18,05:36:00,05:46:00,Brian Swimelar,2,2.50,Singing,50 - 100 Meters,FALSE,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,23.30,74.10,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE,Morning,Moderate,High
MANA,NA,MANA-0178,Grassland,2018,2018-06-18,05:36:00,05:46:00,Brian Swimelar,2,2.50,Singing,50 - 100 Meters,FALSE,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,23.30,74.10,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE,Morning,Moderate,High
MANA,NA,MANA-0178,Grassland,2018,2018-06-18,05:36:00,05:46:00,Brian Swimelar,2,2.50,Singing,50 - 100 Meters,FALSE,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,23.30,74.10,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE,Morning,Moderate,High
MANA,NA,MANA-0178,Grassland,2018,2018-06-18,05:36:00,05:46:00,Brian Swimelar,2,5.00,Visualization,,TRUE,Barn Swallow,Hirundo rustica,178448,87409,BARS,FALSE,FALSE,23.30,74.10,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE,Morning,Moderate,High
MANA,NA,MANA-0178,Grassland,2018,2018-06-18,05:36:00,05:46:00,Brian Swimelar,2,2.50,Singing,50 - 100 Meters,FALSE,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,23.30,74.10,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE,Morning,Moderate,High
MANA,NA,MANA-0076,Grassland,2018,2018-06-19,07:14:00,07:24:00,Brian Swimelar,2,7.50,Singing,50 - 100 Meters,FALSE,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,30.30,68.80,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0076,Grassland,2018,2018-06-19,07:14:00,07:24:00,Brian Swimelar,2,2.50,Calling,50 - 100 Meters,FALSE,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,30.30,68.80,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0076,Grassland,2018,2018-06-19,07:14:00,07:24:00,Brian Swimelar,2,10.00,Singing,50 - 100 Meters,FALSE,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,30.30,68.80,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0076,Grassland,2018,2018-06-19,07:14:00,07:24:00,Brian Swimelar,2,5.00,Singing,50 - 100 Meters,FALSE,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,30.30,68.80,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0076,Grassland,2018,2018-06-19,07:14:00,07:24:00,Brian Swimelar,2,5.00,Singing,50 - 100 Meters,FALSE,Eastern Kingbird,Tyrannus tyrannus,178279,85757,EAKI,FALSE,FALSE,30.30,68.80,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE,Morning,Hot,Medium
MANA,NA,MANA-0076,Grassland,2018,2018-06-19,07:14:00,07:24:00,Brian Swimelar,2,2.50,Singing,50 - 100 Meters,FALSE,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,30.30,68.80,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0076,Grassland,2018,2018-06-19,07:14:00,07:24:00,Brian Swimelar,2,2.50,Singing,50 - 100 Meters,FALSE,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,FALSE,FALSE,30.30,68.80,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0076,Grassland,2018,2018-06-19,07:14:00,07:24:00,Brian Swimelar,2,2.50,Singing,<= 50 Meters,FALSE,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,30.30,68.80,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0076,Grassland,2018,2018-06-19,07:14:00,07:24:00,Brian Swimelar,2,2.50,Singing,50 - 100 Meters,FALSE,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,30.30,68.80,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0076,Grassland,2018,2018-06-19,07:14:00,07:24:00,Brian Swimelar,2,2.50,Calling,50 - 100 Meters,FALSE,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,30.30,68.80,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE,Morning,Hot,Medium
MANA,NA,MANA-0137,Grassland,2018,2018-06-19,05:40:00,05:50:00,Brian Swimelar,2,5.00,Singing,<= 50 Meters,FALSE,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,23.40,84.20,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,FALSE,Morning,Moderate,High
MANA,NA,MANA-0137,Grassland,2018,2018-06-19,05:40:00,05:50:00,Brian Swimelar,2,2.50,Singing,50 - 100 Meters,FALSE,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,23.40,84.20,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Moderate,High
MANA,NA,MANA-0137,Grassland,2018,2018-06-19,05:40:00,05:50:00,Brian Swimelar,2,10.00,Singing,<= 50 Meters,FALSE,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,23.40,84.20,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,FALSE,Morning,Moderate,High
MANA,NA,MANA-0137,Grassland,2018,2018-06-19,05:40:00,05:50:00,Brian Swimelar,2,2.50,Singing,50 - 100 Meters,FALSE,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,23.40,84.20,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Moderate,High
MANA,NA,MANA-0137,Grassland,2018,2018-06-19,05:40:00,05:50:00,Brian Swimelar,2,5.00,Singing,50 - 100 Meters,FALSE,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,23.40,84.20,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,FALSE,Morning,Moderate,High
MANA,NA,MANA-0137,Grassland,2018,2018-06-19,05:40:00,05:50:00,Brian Swimelar,2,2.50,Singing,50 - 100 Meters,FALSE,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,23.40,84.20,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Moderate,High
MANA,NA,MANA-0137,Grassland,2018,2018-06-19,05:40:00,05:50:00,Brian Swimelar,2,2.50,Singing,<= 50 Meters,FALSE,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,23.40,84.20,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Moderate,High
MANA,NA,MANA-0137,Grassland,2018,2018-06-19,05:40:00,05:50:00,Brian Swimelar,2,2.50,Singing,<= 50 Meters,FALSE,Eastern Kingbird,Tyrannus tyrannus,178279,85757,EAKI,FALSE,FALSE,23.40,84.20,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Moderate,High
MANA,NA,MANA-0137,Grassland,2018,2018-06-19,05:40:00,05:50:00,Brian Swimelar,2,5.00,Singing,<= 50 Meters,FALSE,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,23.40,84.20,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,FALSE,Morning,Moderate,High
MANA,NA,MANA-0137,Grassland,2018,2018-06-19,05:40:00,05:50:00,Brian Swimelar,2,10.00,Singing,<= 50 Meters,FALSE,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,23.40,84.20,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,FALSE,Morning,Moderate,High
MANA,NA,MANA-0137,Grassland,2018,2018-06-19,05:40:00,05:50:00,Brian Swimelar,2,2.50,Singing,<= 50 Meters,FALSE,Gray Catbird,Dumetella carolinensis,178625,89977,GRCA,FALSE,FALSE,23.40,84.20,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,TRUE,Morning,Moderate,High
MANA,NA,MANA-0138,Grassland,2018,2018-06-19,05:54:00,06:04:00,Brian Swimelar,2,2.50,Singing,50 - 100 Meters,FALSE,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,27.10,70.10,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE,Morning,Hot,High
MANA,NA,MANA-0138,Grassland,2018,2018-06-19,05:54:00,06:04:00,Brian Swimelar,2,2.50,Singing,50 - 100 Meters,FALSE,Common Yellowthroat,Geothlypis trichas,178944,92708,COYE,FALSE,FALSE,27.10,70.10,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE,Morning,Hot,High
MANA,NA,MANA-0138,Grassland,2018,2018-06-19,05:54:00,06:04:00,Brian Swimelar,2,2.50,Visualization,50 - 100 Meters,FALSE,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,27.10,70.10,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE,Morning,Hot,High
MANA,NA,MANA-0138,Grassland,2018,2018-06-19,05:54:00,06:04:00,Brian Swimelar,2,5.00,Singing,50 - 100 Meters,FALSE,Northern Mockingbird,Mimus polyglottos,178620,88394,NOMO,FALSE,FALSE,27.10,70.10,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE,Morning,Hot,High
MANA,NA,MANA-0138,Grassland,2018,2018-06-19,05:54:00,06:04:00,Brian Swimelar,2,5.00,Singing,50 - 100 Meters,FALSE,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,27.10,70.10,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE,Morning,Hot,High
MANA,NA,MANA-0138,Grassland,2018,2018-06-19,05:54:00,06:04:00,Brian Swimelar,2,5.00,Singing,50 - 100 Meters,FALSE,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,27.10,70.10,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE,Morning,Hot,High
MANA,NA,MANA-0138,Grassland,2018,2018-06-19,05:54:00,06:04:00,Brian Swimelar,2,7.50,Visualization,,TRUE,Common Grackle,Quiscalus quiscula,179104,94206,COGR,FALSE,FALSE,27.10,70.10,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE,Morning,Hot,High
MANA,NA,MANA-0138,Grassland,2018,2018-06-19,05:54:00,06:04:00,Brian Swimelar,2,2.50,Singing,<= 50 Meters,FALSE,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,27.10,70.10,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,TRUE,Morning,Hot,High
MANA,NA,MANA-0138,Grassland,2018,2018-06-19,05:54:00,06:04:00,Brian Swimelar,2,7.50,Visualization,50 - 100 Meters,FALSE,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,27.10,70.10,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,FALSE,Morning,Hot,High
